,rider,team,year,age,team_points,key,best-classic-riders,top-gc-riders,top-sprinters,top-time-trial-riders,profile_type,profile_score,profile_vert,scorito,target
446,Hirt Jan,Astana Pro Team,2018,27,3870,Hirt Jan-2018,24.0,232.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,112.0,54.0
447,Bilbao Pello,Astana Pro Team,2018,28,3870,Bilbao Pello-2018,33.0,187.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,36.0,308.0
448,Zeits Andrey,Astana Pro Team,2018,31,3870,Zeits Andrey-2018,15.0,118.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,0.0,54.0
449,Villella Davide,Astana Pro Team,2018,26,3870,Villella Davide-2018,101.0,53.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,34.0,54.0
450,Kangert Tanel,Astana Pro Team,2018,31,3870,Kangert Tanel-2018,,,,15.0,3.142857142857143,135.47619047619048,2437.4761904761904,86.0,54.0
451,Pinot Thibaut,Groupama - FDJ,2018,27,1783,Pinot Thibaut-2018,316.0,528.0,41.2,123.0,3.142857142857143,135.47619047619048,2437.4761904761904,468.0,373.0
452,Reichenbach Sébastien,Groupama - FDJ,2018,28,1783,Reichenbach Sébastien-2018,22.0,105.0,,19.0,3.142857142857143,135.47619047619048,2437.4761904761904,142.0,90.0
453,Ladagnous Matthieu,Groupama - FDJ,2018,33,1783,Ladagnous Matthieu-2018,44.0,35.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,10.0,0.0
454,Roux Anthony,Groupama - FDJ,2018,31,1783,Roux Anthony-2018,97.0,30.0,84.0,45.0,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
455,Preidler Georg,Groupama - FDJ,2018,27,1783,Preidler Georg-2018,18.0,,,160.0,3.142857142857143,135.47619047619048,2437.4761904761904,178.0,12.0
456,Roy Jérémy,Groupama - FDJ,2018,34,1783,Roy Jérémy-2018,,,,44.0,3.142857142857143,135.47619047619048,2437.4761904761904,10.0,0.0
457,Morabito Steve,Groupama - FDJ,2018,35,1783,Morabito Steve-2018,,,,,3.142857142857143,135.47619047619048,2437.4761904761904,10.0,0.0
458,Bonnet William,Groupama - FDJ,2018,35,1783,Bonnet William-2018,,,,,3.142857142857143,135.47619047619048,2437.4761904761904,10.0,0.0
459,Ulissi Diego,UAE Team Emirates,2018,28,3589,Ulissi Diego-2018,634.0,525.0,278.0,73.0,3.142857142857143,135.47619047619048,2437.4761904761904,,30.0
460,Polanc Jan,UAE Team Emirates,2018,25,3589,Polanc Jan-2018,35.0,219.0,57.5,60.0,3.142857142857143,135.47619047619048,2437.4761904761904,310.0,32.0
461,Laengen Vegard Stake,UAE Team Emirates,2018,29,3589,Laengen Vegard Stake-2018,87.0,163.0,,22.0,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
462,Conti Valerio,UAE Team Emirates,2018,25,3589,Conti Valerio-2018,84.0,134.0,,22.0,3.142857142857143,135.47619047619048,2437.4761904761904,46.0,95.0
463,Atapuma Darwin,UAE Team Emirates,2018,30,3589,Atapuma Darwin-2018,,119.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
464,Mori Manuele,UAE Team Emirates,2018,37,3589,Mori Manuele-2018,21.0,,30.0,,3.142857142857143,135.47619047619048,2437.4761904761904,,34.0
465,Aru Fabio,UAE Team Emirates,2018,27,3589,Aru Fabio-2018,208.0,,29.2,21.0,3.142857142857143,135.47619047619048,2437.4761904761904,,88.0
466,Marcato Marco,UAE Team Emirates,2018,34,3589,Marcato Marco-2018,73.0,,,,3.142857142857143,135.47619047619048,2437.4761904761904,34.0,46.0
467,Bennett George,Team LottoNL-Jumbo,2018,28,2138,Bennett George-2018,,510.0,,88.0,3.142857142857143,135.47619047619048,2437.4761904761904,,230.0
468,Gesink Robert,Team LottoNL-Jumbo,2018,31,2138,Gesink Robert-2018,58.0,112.0,,35.0,3.142857142857143,135.47619047619048,2437.4761904761904,,56.0
470,Bouwman Koen,Team LottoNL-Jumbo,2018,24,2138,Bouwman Koen-2018,13.0,66.0,32.8,47.0,3.142857142857143,135.47619047619048,2437.4761904761904,,10.0
472,Battaglin Enrico,Team LottoNL-Jumbo,2018,28,2138,Battaglin Enrico-2018,122.0,39.0,159.2,,3.142857142857143,135.47619047619048,2437.4761904761904,158.0,220.0
474,Van Hoecke Gijs,Team LottoNL-Jumbo,2018,26,2138,Van Hoecke Gijs-2018,32.0,,,10.0,3.142857142857143,135.47619047619048,2437.4761904761904,,10.0
475,Konrad Patrick,BORA - hansgrohe,2018,26,2420,Konrad Patrick-2018,91.0,401.0,,34.0,3.142857142857143,135.47619047619048,2437.4761904761904,133.0,276.0
476,Formolo Davide,BORA - hansgrohe,2018,25,2420,Formolo Davide-2018,17.0,330.0,,18.0,3.142857142857143,135.47619047619048,2437.4761904761904,251.0,286.0
477,Großschartner Felix,BORA - hansgrohe,2018,24,2420,Großschartner Felix-2018,12.0,221.0,,15.0,3.142857142857143,135.47619047619048,2437.4761904761904,28.0,98.0
478,Benedetti Cesare,BORA - hansgrohe,2018,30,2420,Benedetti Cesare-2018,34.0,39.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,53.0,30.0
479,Bennett Sam,BORA - hansgrohe,2018,27,2420,Bennett Sam-2018,295.0,33.0,806.0,,3.142857142857143,135.47619047619048,2437.4761904761904,301.0,548.0
480,Selig Rüdiger,BORA - hansgrohe,2018,29,2420,Selig Rüdiger-2018,166.0,30.0,334.0,,3.142857142857143,135.47619047619048,2437.4761904761904,151.0,30.0
481,Pfingsten Christoph,BORA - hansgrohe,2018,30,2420,Pfingsten Christoph-2018,35.0,,,38.0,3.142857142857143,135.47619047619048,2437.4761904761904,,82.0
482,Schillinger Andreas,BORA - hansgrohe,2018,34,2420,Schillinger Andreas-2018,19.0,,,,3.142857142857143,135.47619047619048,2437.4761904761904,,30.0
483,Pedersen Mads,Trek - Segafredo,2018,22,1747,Pedersen Mads-2018,39.0,285.0,55.0,180.0,3.142857142857143,135.47619047619048,2437.4761904761904,18.0,74.0
484,Eg Niklas,Trek - Segafredo,2018,23,1747,Eg Niklas-2018,,65.0,,29.0,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
485,Mullen Ryan,Trek - Segafredo,2018,23,1747,Mullen Ryan-2018,61.0,50.0,,242.0,3.142857142857143,135.47619047619048,2437.4761904761904,,19.0
486,Brambilla Gianluca,Trek - Segafredo,2018,30,1747,Brambilla Gianluca-2018,134.0,33.0,44.0,,3.142857142857143,135.47619047619048,2437.4761904761904,,70.0
488,Pantano Jarlinson,Trek - Segafredo,2018,29,1747,Pantano Jarlinson-2018,38.0,,32.0,42.0,3.142857142857143,135.47619047619048,2437.4761904761904,,40.0
489,Didier Laurent,Trek - Segafredo,2018,33,1747,Didier Laurent-2018,,,,,3.142857142857143,135.47619047619048,2437.4761904761904,0.0,0.0
490,Irizar Markel,Trek - Segafredo,2018,38,1747,Irizar Markel-2018,,,,,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
491,Woods Michael,Team EF Education First-Drapac p/b Cannondale,2018,31,1784,Woods Michael-2018,173.0,279.0,44.0,,3.142857142857143,135.47619047619048,2437.4761904761904,112.0,136.0
492,Carthy Hugh,Team EF Education First-Drapac p/b Cannondale,2018,23,1784,Carthy Hugh-2018,,142.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,16.0,0.0
493,Dombrowski Joe,Team EF Education First-Drapac p/b Cannondale,2018,26,1784,Dombrowski Joe-2018,,55.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,24.0,0.0
494,Brown Nathan,Team EF Education First-Drapac p/b Cannondale,2018,26,1784,Brown Nathan-2018,25.0,52.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
495,Van Asbroeck Tom,Team EF Education First-Drapac p/b Cannondale,2018,28,1784,Van Asbroeck Tom-2018,57.0,30.0,206.6,,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
496,Modolo Sacha,Team EF Education First-Drapac p/b Cannondale,2018,30,1784,Modolo Sacha-2018,314.0,30.0,588.6,,3.142857142857143,135.47619047619048,2437.4761904761904,160.0,305.0
497,Scully Tom,Team EF Education First-Drapac p/b Cannondale,2018,28,1784,Scully Tom-2018,34.0,25.0,30.0,12.0,3.142857142857143,135.47619047619048,2437.4761904761904,,8.0
498,Docker Mitchell,Team EF Education First-Drapac p/b Cannondale,2018,31,1784,Docker Mitchell-2018,133.0,,33.0,,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
499,Carapaz Richard,Movistar Team,2018,24,1235,Carapaz Richard-2018,103.0,276.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,582.0
501,Sepúlveda Eduardo,Movistar Team,2018,26,1235,Sepúlveda Eduardo-2018,58.0,57.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,58.0
502,Pedrero Antonio,Movistar Team,2018,26,1235,Pedrero Antonio-2018,,53.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,58.0
503,Quintana Dayer,Movistar Team,2018,25,1235,Quintana Dayer-2018,,46.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,58.0
504,Fernández Rubén,Movistar Team,2018,27,1235,Fernández Rubén-2018,25.0,24.0,,20.0,3.142857142857143,135.47619047619048,2437.4761904761904,,58.0
505,Betancur Carlos,Movistar Team,2018,28,1235,Betancur Carlos-2018,23.0,,,10.0,3.142857142857143,135.47619047619048,2437.4761904761904,,160.0
506,Valls Rafael,Movistar Team,2018,30,1235,Valls Rafael-2018,32.0,,,,3.142857142857143,135.47619047619048,2437.4761904761904,,58.0
507,Viviani Elia,Quick-Step Floors,2018,29,3559,Viviani Elia-2018,837.0,219.0,1162.5,21.0,3.142857142857143,135.47619047619048,2437.4761904761904,,743.0
508,Cavagna Rémi,Quick-Step Floors,2018,22,3559,Cavagna Rémi-2018,57.0,170.0,,109.0,3.142857142857143,135.47619047619048,2437.4761904761904,,219.0
509,Schachmann Maximilian,Quick-Step Floors,2018,24,3559,Schachmann Maximilian-2018,34.0,140.0,,206.0,3.142857142857143,135.47619047619048,2437.4761904761904,,439.0
510,Sénéchal Florian,Quick-Step Floors,2018,24,3559,Sénéchal Florian-2018,163.0,103.0,94.4,39.0,3.142857142857143,135.47619047619048,2437.4761904761904,,239.0
511,Štybar Zdeněk,Quick-Step Floors,2018,32,3559,Štybar Zdeněk-2018,458.0,58.0,165.4,,3.142857142857143,135.47619047619048,2437.4761904761904,,219.0
512,Mørkøv Michael,Quick-Step Floors,2018,33,3559,Mørkøv Michael-2018,50.0,44.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,281.0
513,Sabatini Fabio,Quick-Step Floors,2018,33,3559,Sabatini Fabio-2018,15.0,,,,3.142857142857143,135.47619047619048,2437.4761904761904,,243.0
514,Capecchi Eros,Quick-Step Floors,2018,31,3559,Capecchi Eros-2018,,,,,3.142857142857143,135.47619047619048,2437.4761904761904,314.0,215.0
515,Mosca Jacopo,Wilier Triestina - Selle Italia,2018,24,1443,Mosca Jacopo-2018,15.0,211.0,111.0,13.0,3.142857142857143,135.47619047619048,2437.4761904761904,,2.0
516,Bertazzo Liam,Wilier Triestina - Selle Italia,2018,26,1443,Bertazzo Liam-2018,24.0,108.0,187.0,53.0,3.142857142857143,135.47619047619048,2437.4761904761904,,4.0
517,Mareczko Jakub,Wilier Triestina - Selle Italia,2018,24,1443,Mareczko Jakub-2018,,105.0,968.0,,3.142857142857143,135.47619047619048,2437.4761904761904,114.0,136.0
518,Zardini Edoardo,Wilier Triestina - Selle Italia,2018,28,1443,Zardini Edoardo-2018,,39.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
519,Coledan Marco,Wilier Triestina - Selle Italia,2018,29,1443,Coledan Marco-2018,21.0,,,,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
520,Turrin Alex,Wilier Triestina - Selle Italia,2018,25,1443,Turrin Alex-2018,,,,,3.142857142857143,135.47619047619048,2437.4761904761904,,26.0
521,Fonzi Giuseppe,Wilier Triestina - Selle Italia,2018,26,1443,Fonzi Giuseppe-2018,,,,,3.142857142857143,135.47619047619048,2437.4761904761904,0.0,0.0
522,Zhupa Eugert,Wilier Triestina - Selle Italia,2018,28,1443,Zhupa Eugert-2018,,,,,3.142857142857143,135.47619047619048,2437.4761904761904,15.0,6.0
523,Venturini Clément,AG2R La Mondiale,2018,24,1459,Venturini Clément-2018,39.0,205.0,276.0,50.0,3.142857142857143,135.47619047619048,2437.4761904761904,,138.0
524,Geniez Alexandre,AG2R La Mondiale,2018,30,1459,Geniez Alexandre-2018,160.0,164.0,47.0,66.0,3.142857142857143,135.47619047619048,2437.4761904761904,0.0,130.0
525,Cherel Mikaël,AG2R La Mondiale,2018,32,1459,Cherel Mikaël-2018,64.0,68.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
526,Bidard François,AG2R La Mondiale,2018,26,1459,Bidard François-2018,,47.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,0.0,0.0
527,Jauregui Quentin,AG2R La Mondiale,2018,24,1459,Jauregui Quentin-2018,110.0,25.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,8.0,6.0
528,Denz Nico,AG2R La Mondiale,2018,24,1459,Denz Nico-2018,11.0,15.0,,15.0,3.142857142857143,135.47619047619048,2437.4761904761904,,54.0
529,Montaguti Matteo,AG2R La Mondiale,2018,34,1459,Montaguti Matteo-2018,,,,,3.142857142857143,135.47619047619048,2437.4761904761904,42.0,20.0
530,Dupont Hubert,AG2R La Mondiale,2018,37,1459,Dupont Hubert-2018,,,,,3.142857142857143,135.47619047619048,2437.4761904761904,42.0,6.0
531,Cattaneo Mattia,Androni Giocattoli - Sidermec,2018,27,1751,Cattaneo Mattia-2018,221.0,183.0,112.0,69.0,3.142857142857143,135.47619047619048,2437.4761904761904,,50.0
532,Masnada Fausto,Androni Giocattoli - Sidermec,2018,24,1751,Masnada Fausto-2018,38.0,180.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,20.0
533,Gavazzi Francesco,Androni Giocattoli - Sidermec,2018,33,1751,Gavazzi Francesco-2018,349.0,120.0,245.5,,3.142857142857143,135.47619047619048,2437.4761904761904,,64.0
534,Torres Rodolfo Andrés,Androni Giocattoli - Sidermec,2018,31,1751,Torres Rodolfo Andrés-2018,33.0,115.0,31.0,20.0,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
535,Vendrame Andrea,Androni Giocattoli - Sidermec,2018,23,1751,Vendrame Andrea-2018,92.0,45.0,128.0,60.0,3.142857142857143,135.47619047619048,2437.4761904761904,,25.0
536,Belletti Manuel,Androni Giocattoli - Sidermec,2018,32,1751,Belletti Manuel-2018,160.0,,292.0,,3.142857142857143,135.47619047619048,2437.4761904761904,,154.0
537,Ballerini Davide,Androni Giocattoli - Sidermec,2018,23,1751,Ballerini Davide-2018,35.0,,87.0,,3.142857142857143,135.47619047619048,2437.4761904761904,,152.0
538,Frapporti Marco,Androni Giocattoli - Sidermec,2018,33,1751,Frapporti Marco-2018,117.0,,,21.0,3.142857142857143,135.47619047619048,2437.4761904761904,,30.0
539,Hermans Ben,Israel Cycling Academy,2018,31,1342,Hermans Ben-2018,66.0,167.0,44.5,40.0,3.142857142857143,135.47619047619048,2437.4761904761904,72.0,30.0
540,Boivin Guillaume,Israel Cycling Academy,2018,28,1342,Boivin Guillaume-2018,140.0,93.0,243.0,62.0,3.142857142857143,135.47619047619048,2437.4761904761904,,44.0
541,Neilands Krists,Israel Cycling Academy,2018,23,1342,Neilands Krists-2018,26.0,62.0,44.0,41.0,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
542,Sbaragli Kristian,Israel Cycling Academy,2018,27,1342,Sbaragli Kristian-2018,76.0,30.0,172.0,,3.142857142857143,135.47619047619048,2437.4761904761904,130.0,78.0
543,Dempster Zak,Israel Cycling Academy,2018,30,1342,Dempster Zak-2018,77.0,,57.0,,3.142857142857143,135.47619047619048,2437.4761904761904,,2.0
544,Sagiv Guy,Israel Cycling Academy,2018,23,1342,Sagiv Guy-2018,,,,30.0,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
545,Plaza Rubén,Israel Cycling Academy,2018,38,1342,Plaza Rubén-2018,,,,13.0,3.142857142857143,135.47619047619048,2437.4761904761904,44.0,44.0
546,Niv Guy,Israel Cycling Academy,2018,24,1342,Niv Guy-2018,,,,,3.142857142857143,135.47619047619048,2437.4761904761904,,0.0
547,Vliegen Loïc,BMC Racing Team,2018,24,2887,Vliegen Loïc-2018,66.0,153.0,81.6,,3.142857142857143,135.47619047619048,2437.4761904761904,,42.0
548,Dennis Rohan,BMC Racing Team,2018,27,2887,Dennis Rohan-2018,,80.0,76.0,470.0,3.142857142857143,135.47619047619048,2437.4761904761904,20.0,296.0
549,De Marchi Alessandro,BMC Racing Team,2018,31,2887,De Marchi Alessandro-2018,40.0,60.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,42.0
550,Drucker Jempy,BMC Racing Team,2018,31,2887,Drucker Jempy-2018,497.0,,562.0,133.0,3.142857142857143,135.47619047619048,2437.4761904761904,,178.0
551,Roelandts Jürgen,BMC Racing Team,2018,32,2887,Roelandts Jürgen-2018,153.0,,148.4,26.0,3.142857142857143,135.47619047619048,2437.4761904761904,,98.0
552,Roche Nicolas,BMC Racing Team,2018,33,2887,Roche Nicolas-2018,153.0,,,95.0,3.142857142857143,135.47619047619048,2437.4761904761904,,42.0
553,Ventoso Francisco José,BMC Racing Team,2018,35,2887,Ventoso Francisco José-2018,47.0,,,,3.142857142857143,135.47619047619048,2437.4761904761904,20.0,42.0
554,Frankiny Kilian,BMC Racing Team,2018,24,2887,Frankiny Kilian-2018,,,,,3.142857142857143,135.47619047619048,2437.4761904761904,,42.0
555,Ciccone Giulio,Bardiani - CSF,2018,23,1200,Ciccone Giulio-2018,58.0,144.0,,46.0,3.142857142857143,135.47619047619048,2437.4761904761904,0.0,162.0
556,Maestri Mirco,Bardiani - CSF,2018,26,1200,Maestri Mirco-2018,14.0,52.0,42.0,,3.142857142857143,135.47619047619048,2437.4761904761904,4.0,22.0
557,Simion Paolo,Bardiani - CSF,2018,25,1200,Simion Paolo-2018,,23.0,141.0,,3.142857142857143,135.47619047619048,2437.4761904761904,,108.0
558,Barbin Enrico,Bardiani - CSF,2018,28,1200,Barbin Enrico-2018,34.0,,195.9,,3.142857142857143,135.47619047619048,2437.4761904761904,48.0,75.0
559,Guardini Andrea,Bardiani - CSF,2018,28,1200,Guardini Andrea-2018,,,136.0,,3.142857142857143,135.47619047619048,2437.4761904761904,,12.0
560,Andreetta Simone,Bardiani - CSF,2018,24,1200,Andreetta Simone-2018,15.0,,32.0,,3.142857142857143,135.47619047619048,2437.4761904761904,42.0,12.0
561,Senni Manuel,Bardiani - CSF,2018,26,1200,Senni Manuel-2018,45.0,,,34.0,3.142857142857143,135.47619047619048,2437.4761904761904,20.0,12.0
562,Tonelli Alessandro,Bardiani - CSF,2018,25,1200,Tonelli Alessandro-2018,,,,,3.142857142857143,135.47619047619048,2437.4761904761904,,26.0
563,Gonçalves José,Team Katusha Alpecin,2018,29,1595,Gonçalves José-2018,63.0,139.0,,34.0,3.142857142857143,135.47619047619048,2437.4761904761904,0.0,198.0
564,Lammertink Maurits,Team Katusha Alpecin,2018,27,1595,Lammertink Maurits-2018,47.0,124.0,,,3.142857142857143,135.47619047619048,2437.4761904761904,,46.0
565,Dowsett Alex,Team Katusha Alpecin,2018,29,1595,Dowsett Alex-2018,,25.0,,359.0,3.142857142857143,135.47619047619048,2437.4761904761904,,81.0
566,Planckaert Baptiste,Team Katusha Alpecin,2018,29,1595,Planckaert Baptiste-2018,251.0,,231.2,,3.142857142857143,135.47619047619048,2437.4761904761904,,152.0
567,Würtz Schmidt Mads,Team Katusha Alpecin,2018,24,1595,Würtz Schmidt Mads-2018,71.0,,144.0,74.0,3.142857142857143,135.47619047619048,2437.4761904761904,,77.0
568,Kuznetsov Viacheslav,Team Katusha Alpecin,2018,28,1595,Kuznetsov Viacheslav-2018,79.0,,78.2,,3.142857142857143,135.47619047619048,2437.4761904761904,92.0,64.0
569,Martin Tony,Team Katusha Alpecin,2018,33,1595,Martin Tony-2018,45.0,,,670.0,3.142857142857143,135.47619047619048,2437.4761904761904,,68.0
570,Belkov Maxim,Team Katusha Alpecin,2018,33,1595,Belkov Maxim-2018,,,,25.0,3.142857142857143,135.47619047619048,2437.4761904761904,0.0,0.0
574,Bouwman Koen,Team Jumbo-Visma,2019,25,3398,Bouwman Koen-2019,36.0,96.0,,67.0,2.9523809523809526,138.1904761904762,2478.0476190476193,,10.0
579,Yates Simon,Mitchelton-Scott,2019,26,3354,Yates Simon-2019,55.0,988.0,89.0,170.0,2.9523809523809526,138.1904761904762,2478.0476190476193,,893.0
580,Nieve Mikel,Mitchelton-Scott,2019,34,3354,Nieve Mikel-2019,100.0,206.0,,16.0,2.9523809523809526,138.1904761904762,2478.0476190476193,,315.0
582,Chaves Esteban,Mitchelton-Scott,2019,29,3354,Chaves Esteban-2019,,120.0,64.0,38.0,2.9523809523809526,138.1904761904762,2478.0476190476193,,445.0
587,López Miguel Ángel,Astana Pro Team,2019,25,4562,López Miguel Ángel-2019,92.0,946.0,49.0,,2.9523809523809526,138.1904761904762,2478.0476190476193,,521.0
589,Bilbao Pello,Astana Pro Team,2019,29,4562,Bilbao Pello-2019,17.0,375.0,67.0,105.0,2.9523809523809526,138.1904761904762,2478.0476190476193,36.0,308.0
590,Villella Davide,Astana Pro Team,2019,27,4562,Villella Davide-2019,49.0,177.0,38.8,,2.9523809523809526,138.1904761904762,2478.0476190476193,34.0,54.0
591,Zeits Andrey,Astana Pro Team,2019,32,4562,Zeits Andrey-2019,33.0,103.0,,20.0,2.9523809523809526,138.1904761904762,2478.0476190476193,0.0,54.0
592,Hirt Jan,Astana Pro Team,2019,28,4562,Hirt Jan-2019,48.0,89.0,,,2.9523809523809526,138.1904761904762,2478.0476190476193,112.0,54.0
594,Boaro Manuele,Astana Pro Team,2019,32,4562,Boaro Manuele-2019,,28.0,,10.0,2.9523809523809526,138.1904761904762,2478.0476190476193,10.0,10.0
595,Dumoulin Tom,Team Sunweb,2019,28,3763,Dumoulin Tom-2019,197.0,717.0,32.2,680.0,2.9523809523809526,138.1904761904762,2478.0476190476193,736.0,682.0
596,Oomen Sam,Team Sunweb,2019,23,3763,Oomen Sam-2019,144.0,458.0,,17.0,2.9523809523809526,138.1904761904762,2478.0476190476193,,240.0
597,Hamilton Chris,Team Sunweb,2019,23,3763,Hamilton Chris-2019,24.0,121.0,,19.0,2.9523809523809526,138.1904761904762,2478.0476190476193,,24.0
598,Haga Chad,Team Sunweb,2019,30,3763,Haga Chad-2019,15.0,66.0,,146.0,2.9523809523809526,138.1904761904762,2478.0476190476193,138.0,52.0
600,Vervaeke Louis,Team Sunweb,2019,25,3763,Vervaeke Louis-2019,,36.0,,14.0,2.9523809523809526,138.1904761904762,2478.0476190476193,,24.0
604,Carapaz Richard,Movistar Team,2019,25,2153,Carapaz Richard-2019,43.0,565.0,60.0,23.0,2.9523809523809526,138.1904761904762,2478.0476190476193,,582.0
607,Pedrero Antonio,Movistar Team,2019,27,2153,Pedrero Antonio-2019,48.0,51.0,,,2.9523809523809526,138.1904761904762,2478.0476190476193,,58.0
611,Pozzovivo Domenico,Bahrain Merida,2019,36,2657,Pozzovivo Domenico-2019,368.0,540.0,57.5,50.0,2.9523809523809526,138.1904761904762,2478.0476190476193,340.0,464.0
615,Nibali Antonio,Bahrain Merida,2019,26,2657,Nibali Antonio-2019,18.0,29.0,,,2.9523809523809526,138.1904761904762,2478.0476190476193,,10.0
